full_name,a,e,i,om,w,ma
252399 (2001 TX44),0.874799807,0.545895671,15.20949256,57.78656523,136.0058243,16.06974446
253841 (2003 YG118),2.286819291,0.641371167,8.090191591,348.1964915,232.6189765,291.5437083
255071 (2005 UH6),1.001160729,0.632367258,2.639447948,19.30722199,200.2233287,116.1462975
260141 (2004 QT24),1.132864176,0.252042873,17.74572905,36.11711844,76.62705367,66.14737117
263976 (2009 KD5),1.04610741,0.261415323,13.47378496,104.5050771,294.3371807,177.3944983
264357 (2000 AZ93),0.746996395,0.359855359,8.588868906,277.3794002,8.133565203,333.4416004
264993 (2003 DX10),1.375710486,0.410763594,3.145464275,61.90788406,193.886072,320.2128537
265196 (2004 BW58),1.454898218,0.37849033,15.21269593,132.6319186,301.8285676,261.8367004
265482 (2005 EE),1.129065925,0.327766321,6.172806735,110.8077356,284.7923111,143.9408583
267131 (2000 EK26),2.408705293,0.657650531,15.64558635,126.44449,305.5410311,231.9093474
267221 (2001 AD2),1.040186279,0.659950854,1.642517032,210.6370706,111.8476561,14.63016079
267337 (2001 VK5),1.269146371,0.514128619,19.43088056,54.23660275,263.9238807,179.5041646
267494 (2002 JB9),2.718071038,0.784644221,46.75286793,70.32974079,277.9110221,33.64440168
267720 (2003 CA),1.379306687,0.719593123,21.15275583,126.1986964,234.7717546,53.92840562
267729 (2003 FC5),1.917768218,0.608443688,5.826534638,188.7900796,271.222792,264.8798011
269690 (1996 RG3),2.000708122,0.604506763,3.572719353,158.1337418,300.1925678,170.0217218
275677 (2000 RS11),1.280155097,0.320649244,17.09928868,172.1694486,301.7031947,273.51599
276033 (2002 AJ129),1.370403087,0.914982247,15.4579972,138.0465405,210.9975885,305.4233815
277475 (2005 WK4),1.010618218,0.237333916,9.843576002,138.1283387,74.09638992,165.1205562
277570 (2005 YP180),1.372038964,0.616927485,4.111349975,288.9569049,92.38536286,138.2887382
279744 (1998 KM3),1.671415156,0.61102164,4.660309719,263.1133469,85.21911076,119.0713307
279816 (2000 JE5),1.238175266,0.400663941,50.73916,41.2363727,285.1687678,280.5023963
281375 (2008 JV19),0.985521691,0.248565974,7.225999763,141.967019,310.6098058,60.68986182
285263 (1998 QE2),2.423479451,0.571537468,12.85845923,250.1269445,345.7133396,3.049809779
286080 (2001 TX1),1.047243267,0.482662446,2.801244988,159.1852732,354.1248991,239.6481012
289315 (2005 AN26),2.318871879,0.637891844,4.920000208,175.7947659,208.4464703,208.2840975
290772 (2005 VC),2.082761899,0.594784331,4.483287887,227.9716042,290.2043018,289.2105104
292220 (2006 SU49),1.41239251,0.312172765,2.519171586,303.121073,198.9752578,51.82559975
294739 (2008 CM),1.56587627,0.408078397,36.01442692,279.5622767,130.6686262,212.7108157
297274 (1996 SK),2.439297248,0.793705858,1.961760327,196.8348411,285.0271352,112.4489792
297300 (1998 SC15),1.273017336,0.414652701,16.08013284,198.7153425,277.4682092,96.89864935
297418 (2000 SP43),0.811533352,0.466773641,10.34558066,350.5604274,224.4413261,342.9486225
301844 (1990 UA),1.642133916,0.52619056,0.928441274,104.2670985,202.5853471,151.7955516
302169 (2001 TD45),0.796754578,0.777449553,25.38902257,30.26352234,212.45518,59.54234136
302831 (2003 FH),1.389041596,0.540706947,25.79752775,24.13632746,274.3700738,242.195443
303450 (2005 BY2),1.268925746,0.330438529,7.290815462,74.47188591,130.2141076,355.3087142
304330 (2006 SX217),1.411617815,0.309995508,21.04098274,32.62309051,176.1714778,350.0863236
306383 (1993 VD),0.875835391,0.551453328,2.067405777,2.195060393,254.2234462,122.6899761
307005 (2001 XP1),2.89131125,0.752470773,39.20805639,268.0519403,246.3528337,294.6402383
307493 (2002 XP90),2.079906738,0.585675032,23.10585447,78.58174698,324.151064,16.48813457
308242 (2005 GO21),0.753230431,0.339946066,24.92798911,272.6886082,156.6394577,213.4541101
308635 (2005 YU55),1.1571139,0.430558872,0.340245322,35.91984915,273.5848438,160.5509755
310442 (2000 CH59),0.862780062,0.423249837,3.259050124,213.6224561,109.5467584,164.3770423
310560 (2001 QL142),1.049389626,0.499006979,26.60652652,165.5777878,72.12598267,63.91917375
311044 (2004 BB103),1.907410349,0.622127258,55.864485,271.1114138,71.46416138,168.3187847
311066 (2004 DC),1.633698391,0.39944405,19.45053816,74.94211991,156.2590699,355.467317
312070 (2007 TA19),0.954044464,0.509458069,22.62789654,181.1964857,58.05131597,135.4733875
314082 Dryope (2005 CZ36),2.238066496,0.574776155,16.14636578,116.8081126,139.3809226,220.0248672
314212 (2005 NJ1),2.133220657,0.650680584,6.465515331,316.251865,82.49281966,322.7433786
317255 (2002 DJ5),1.400137415,0.567762634,6.438938699,347.9337988,296.1465556,48.74932135
326290 Akhenaten (1998 HE3),0.878893087,0.440212609,3.378434236,53.45713021,309.3415711,70.64936352
329437 (2002 OA22),0.935378983,0.243187847,6.88384945,174.0916756,318.6572446,250.5780692
329614 (2003 KU2),2.687016805,0.677542057,5.402554189,105.2741759,246.7105562,319.1557724
330233 (2006 KV86),1.543264735,0.373908136,37.07215067,220.0549449,153.831313,90.96032098
331876 (2004 CL),1.284630042,0.536161055,13.3059418,109.4195547,274.6395695,255.7144297
332446 (2008 AF4),1.382729052,0.41064941,8.921597284,109.3483534,293.4455602,15.58130008
333521 (2005 PO),1.252237886,0.373027685,12.51459678,300.5233431,249.4787414,81.75741134
333578 (2006 KM103),1.573455847,0.376527956,11.68038356,169.4646865,196.9838205,56.52738484
337075 (1998 QC1),1.983949372,0.589650463,9.649468948,308.378343,115.4235393,327.8288893
337558 (2001 SG262),1.961461243,0.582877318,4.820311536,359.0427815,100.2895948,333.3735326
341843 (2008 EV5),0.958146023,0.083366255,7.437168128,93.37439609,234.9370587,34.38164566
342866 (2008 YU32),1.537288025,0.595607452,3.41009827,232.6148248,83.92685204,138.7086467
344076 (1998 HJ3),1.985697663,0.74652414,6.564739285,223.6233438,94.12638315,4.546851615
348306 (2005 AY28),0.872363127,0.570166581,5.882331842,117.5679341,155.8741713,298.0123438
348314 (2005 BC),1.189681604,0.278020885,30.12431021,292.4660467,84.20957022,140.3926632
348400 (2005 JF21),2.225559634,0.535527402,10.84854745,132.1980725,206.0970563,214.5877132
349068 (2006 YT13),1.323037843,0.42572094,38.2454312,116.720137,105.4851229,18.06752272
349507 (2008 QY),1.167289437,0.581454174,13.57695804,1.952581232,254.8338977,324.5621772
350523 (2000 EA14),1.116996758,0.202480957,3.555290517,203.8372383,206.0535429,310.6952204
350751 (2002 AW),1.070881149,0.256349187,0.574447247,162.1041959,119.2335767,237.7083029
352102 (2007 AG12),2.089866273,0.656481503,41.98537926,305.4382317,68.1826654,258.3926304
354182 (2002 DU3),1.145314756,0.238206015,8.70082158,0.679361534,245.5470558,56.64273216
356991 (1998 QA1),2.103714423,0.532705034,8.172696073,299.0076215,333.0055992,131.7310371
357022 (1999 YG3),1.284772776,0.329474048,34.51886425,293.2780817,250.2266601,90.92291432
357024 (1999 YR14),1.651316136,0.399976935,3.726662946,2.992180886,9.646009687,355.5910107
357028 (2000 EJ26),1.382778926,0.614801977,9.227388926,10.49055046,285.906117,218.9331822
357439 (2004 BL86),1.502227241,0.402599796,23.78483647,126.6664747,311.5188905,91.53958279
357594 (2004 XL35),1.355490701,0.278435199,27.29866616,73.76666947,356.2057335,56.34156484
357622 (2005 EY95),1.083561634,0.538261777,3.169471978,72.91233568,342.0857061,54.29275464
358471 (2007 NS4),1.874930652,0.596827455,5.782909133,10.96795454,47.57231964,35.67398521
358744 (2008 CR118),1.840013504,0.511158343,3.923562491,121.538447,157.0516932,347.836044
359170 (2009 CN5),1.544981434,0.465294006,11.90627068,349.7175478,53.2394891,99.23154757
359369 (2009 YG),2.145914593,0.698011957,3.388125587,138.8665723,67.47518533,159.1017041
360191 (1988 TA),1.539641549,0.47857639,2.531550366,194.699744,105.2243578,327.4602376
361754 (2007 YV29),1.373306955,0.356696462,21.88081219,59.31554389,321.8428103,64.35318863
363024 (1998 OK1),1.355694405,0.429004329,13.99367955,109.6737357,298.5780362,7.250017463
363027 (1998 ST27),0.819367514,0.529985078,21.05470616,197.5735573,322.4516997,250.1787094
363067 (2000 CO101),1.076407466,0.090036972,15.32222053,353.0407108,64.95604197,329.6731832
363084 (2000 RD53),1.786744266,0.427772472,9.282228991,175.9524117,192.7843369,166.7104157
363116 (2001 GQ2),1.21443272,0.503119657,21.82124064,37.1282099,280.2959204,202.1367677
363305 (2002 NV16),1.237302685,0.219754622,3.501569681,183.3178198,179.2450794,89.84405915
363344 (2002 QC7),1.169281897,0.196066549,26.80751462,336.0265068,184.4257951,343.2038078
363505 (2003 UC20),0.781231245,0.336829618,3.804201222,188.3990148,59.70387463,68.34694798
363599 (2004 FG11),1.587216346,0.723843069,3.127457381,83.76441546,228.4846484,99.30456345
363734 (2004 XN50),1.681620157,0.778508066,3.313023897,62.43874391,253.3672889,142.4156804
363790 (2005 JE46),1.903033668,0.552343481,8.270157233,238.3700779,114.7138417,285.0482002
363831 (2005 PY16),1.975533247,0.525191086,6.415636645,159.3122998,193.4861963,190.5578933
364136 (2006 CJ),0.676527533,0.754903965,10.23228021,303.2451088,29.64253356,69.16934809
365014 (2008 OX2),1.04754535,0.602081171,6.649513387,220.2112901,251.9424863,86.34921755
365071 (2009 AV),1.029747806,0.073912303,45.86719421,150.7398606,322.1010449,199.2597237
365424 (2010 KX7),0.989462206,0.170912985,21.49304366,46.47302232,61.89544817,9.749818284
366746 (2004 LJ),1.086735932,0.461582219,18.28289842,246.72947,256.0892571,273.8932888
366774 (2004 TB18),1.81567645,0.450406443,13.20809116,121.0071566,13.11092379,166.2218326
367248 (2007 MK13),1.024579679,0.139793208,19.8811999,95.09145001,259.9348048,294.7942193
367789 (2011 AG5),1.430783227,0.390305974,3.68249115,135.6598039,53.54326603,247.7572072
368203 (2001 KO2),2.492591214,0.611732308,12.23438635,243.0429316,327.8609093,348.379089
368565 (2004 FE5),1.24513055,0.60038791,18.3025705,189.4129018,243.4492721,64.78120097
369057 (2008 DK5),1.554685751,0.614961497,4.269125421,345.6605526,80.96552308,245.4618116
369264 (2009 MS),2.005067337,0.569652583,52.3878665,252.0842887,219.5284542,143.4848845
371660 (2007 CN26),1.292518866,0.269231218,7.584003535,159.2915279,135.6672793,12.65254244
373135 (2011 SD173),1.652680949,0.497449785,4.388189578,203.1415254,59.47213036,193.3104729
374038 (2004 HW),2.694627665,0.63461148,0.830119697,219.8569695,62.86803281,270.9674375
374158 (2004 UL),1.266369414,0.926625789,23.77814446,39.57886451,149.5651251,70.86262314
374851 (2006 VV2),2.386023255,0.605594584,23.73013921,9.816352772,145.0869973,265.7530946
374855 (2006 VQ13),1.099689725,0.445822963,16.69709707,233.7006369,73.80790227,134.2058789
375054 (2007 PF6),1.298514339,0.416335853,25.60281703,316.3710582,251.2192477,67.03609965
375103 (2007 TD71),1.28616225,0.279776106,49.75375728,49.58463748,220.748747,82.22860235
377097 (2002 WQ4),1.958908344,0.555863057,3.937955877,266.9994961,244.4979189,177.128736
377732 (2005 XJ8),1.930171454,0.62136031,23.57755534,115.9482109,67.31823008,183.1957082
378160 (2006 WX1),0.916554783,0.300230057,11.6437351,327.9911643,290.9366989,181.9831663
378358 (2007 LD),1.726260651,0.439075318,16.49338834,226.2450246,316.8653246,9.377368728
380636 (2004 XN14),0.931292373,0.266442496,10.74377057,120.8582687,115.7283706,170.284778
380981 (2006 SU131),1.727024962,0.395280212,9.659800862,107.3982337,167.7407921,152.9837876
381906 (2010 CL19),1.542820122,0.645761467,7.312938562,243.8196617,76.76983904,271.0155491
382395 (1990 SM),2.105885377,0.763862872,11.61236718,136.2162459,107.7105901,350.1314042
382406 (1996 AJ1),1.309681299,0.781514651,2.5360322,90.97458731,238.270323,281.1501634
382745 (2003 CC),1.500522075,0.326778758,2.324143019,136.3269309,103.182699,194.5555112
382758 (2003 GY),1.37971369,0.317201831,4.67447615,321.8076466,334.1599762,264.5320115
382825 (2003 XB22),1.405436331,0.393327244,29.95333574,108.795907,118.2696752,346.7559463
385186 (1994 AW1),1.105283811,0.075780048,24.0968866,290.3637857,37.02577376,207.4999181
385252 (2001 EB18),1.052942143,0.183693048,50.06438898,155.4728355,101.937118,34.48804279
385343 (2002 LV),2.315426658,0.604998654,29.53871868,132.1777823,224.1789625,68.80141613
385605 (2005 EJ225),1.706410241,0.573107227,8.860500947,342.103594,290.5997873,332.0447008
386454 (2008 XM),1.222241818,0.909150877,5.445419937,240.6145029,27.38503403,359.9009058
386847 (2010 LR33),1.692052125,0.462590428,5.834257675,352.0978514,333.18805,262.1476855
387505 (1998 KN3),1.541836617,0.873342007,2.290834719,313.3796069,71.09171172,248.2715126
387668 (2002 SZ),1.297215237,0.433394407,22.89386352,346.8585733,276.559339,168.9508962
387746 (2003 MH4),1.963298051,0.513772874,3.88411272,259.8193295,323.0392872,146.6793446
388188 (2006 DP14),1.365842393,0.776194614,11.77688314,317.1628895,59.30428253,131.7806105
388945 (2008 TZ3),1.589799134,0.390902528,8.718646055,44.05828919,219.7205041,94.17803982
389694 (2011 QD48),1.545464528,0.492079462,19.06619387,358.815199,106.7683253,218.3552509
390725 (2003 HB),0.84963698,0.380498589,18.10897651,70.38335283,306.749023,25.50314227
390929 (2005 GP21),1.308320377,0.224443728,18.80277139,9.9991252,1.379999171,353.6148612
391211 (2006 HZ51),1.897478044,0.450066568,12.41248397,84.2923356,193.3672097,179.118765
395207 (2010 HQ80),1.56796105,0.489500394,27.8502415,218.4873848,66.29929472,96.96088509
398188 Agni (2010 LE15),0.86435729,0.273425241,13.24927676,134.2164861,328.6297193,205.505213
399457 (2002 PD43),2.508174831,0.956025004,26.03806151,315.1448384,210.8284991,236.3798121
399774 (2005 NB7),2.044137516,0.517368596,12.6979519,199.1659898,348.187514,125.207012
401856 (2000 KW43),1.452314022,0.47816019,24.27612496,82.68149552,63.53160926,310.399485
401954 (2002 RW25),0.824660893,0.286602964,1.349378471,91.96657961,72.12783549,347.8494083
403775 (2011 HS4),0.938329638,0.680008571,5.463385708,117.5031723,314.2788257,309.1958795
405212 (2003 QC10),1.373518695,0.731536196,5.040731806,359.9837883,120.8532987,240.4801093
405762 (2005 YO180),1.480526343,0.44818552,5.771533008,7.752384147,87.71306407,135.8683014
406213 (2007 AB2),1.91779286,0.545230104,1.460051118,127.0268667,280.7908264,106.4789887
408792 (2000 GF2),1.34064318,0.37757861,9.631092652,176.0336773,108.0784004,75.09706051
409836 (2006 QY110),1.923831663,0.574323963,6.405552892,222.6571552,221.6161446,104.9229695
410627 (2008 RG1),1.315831488,0.442838244,13.09290268,347.8321326,257.3881044,105.0055625
410778 (2009 FG19),2.910551831,0.719934033,54.49584849,187.5556325,120.3780723,99.73100936
411165 (2010 DF1),1.597788373,0.502840526,20.08626196,154.8755387,101.7822911,82.89466364
412983 (1996 FO3),1.442957259,0.290452732,5.813932538,333.5925045,162.704537,128.1001892
413260 (2003 TL4),0.776703011,0.381406066,12.1872234,220.0192221,321.9552392,258.6355597
413577 (2005 UL5),0.936258545,0.569747346,14.3175762,58.90488098,127.7475534,154.5099448
413989 (2007 EL88),1.119628637,0.521911913,30.8408694,198.4557274,116.1489668,150.941762
414286 (2008 OC6),0.922944958,0.199228277,21.84549351,177.5984317,295.8649896,255.7178514
414287 (2008 OB9),3.206448788,0.758689135,13.49513273,202.6964807,238.5888762,22.22902757
414990 (2011 EM51),1.321065335,0.335120855,1.864330963,134.1685554,142.2428853,96.87328529
415029 (2011 UL21),2.12270233,0.652817556,34.85185216,275.5565346,284.7780836,323.9543511
415713 (1998 XX2),0.741440375,0.367271201,6.972525796,74.43171021,153.0271253,50.93660918
415745 (2000 GV147),1.746229077,0.456616431,10.56479125,68.68168159,216.0789274,316.4225601
416195 (2002 TR190),1.076935839,0.160017338,26.91655599,24.22868345,104.7404028,16.73722623
416591 (2004 LC2),1.864692036,0.734570761,10.98158524,84.31314015,290.6429509,152.0883301
416801 (2005 GC120),1.193434784,0.497583213,16.53106218,67.96074822,258.26814,294.9223881
417211 (2005 XL80),1.726771642,0.487425842,10.89472744,53.36777112,143.5902438,175.4318424
417217 (2005 YS),0.711047129,0.550381465,19.59249961,288.615985,327.9033321,189.9712329
417419 (2006 KL21),1.199047112,0.127380096,9.355581549,117.209353,214.2120936,311.0064101
417612 (2006 WQ29),1.600961093,0.393580793,8.072901509,112.0031005,136.5922523,153.6178721
417634 (2006 XG1),2.456570755,0.595875657,20.4992765,38.46707682,344.1001211,234.162131
417816 (2007 FA),1.250281856,0.265774949,16.32949083,156.4208019,135.4262923,224.9815283
417871 (2007 MB24),1.876049881,0.699888441,47.70572951,271.1491993,269.1436395,111.7848898
417949 (2007 TB23),1.262178566,0.197735852,38.28694718,40.1105772,173.8222661,279.8239564
418094 (2007 WV4),1.486446234,0.440933756,38.33129212,249.8995194,297.6227158,9.0116199
418135 (2008 AG33),1.460752391,0.33725055,15.99903262,38.34067785,155.6332309,93.94346321
418416 (2008 LV16),2.089439895,0.625392757,4.712336166,236.5364117,121.8876416,28.52143706
418849 (2008 WM64),1.00546002,0.10645077,33.52735568,91.44813645,256.6124614,78.07298546
419472 (2010 DW1),1.225082595,0.200225565,23.76759192,157.126079,9.611843457,348.8212446
419624 (2010 SO16),1.003428456,0.075420719,14.51602523,40.36812723,109.1354149,270.3190641
419880 (2011 AH37),2.545812236,0.672024548,9.658134353,102.0730978,322.38489,177.1008555
420210 (2011 HF),1.283549684,0.234641051,10.62174656,204.8934419,149.6444243,98.24454261
422686 (2000 AC6),0.85327585,0.286449782,4.695693275,101.4531659,188.0610094,25.2841201
422699 (2000 PD3),1.998648846,0.591639694,7.698738629,298.6855826,110.1706977,42.79374907
422787 (2001 WS1),2.58949867,0.618164465,13.24783426,1.290102842,5.172803289,204.0016573
423321 (2005 ED318),1.850137884,0.449597294,2.389492043,82.06238207,164.2142181,67.56759699
423709 (2006 BQ6),1.471792733,0.404777537,12.99845714,307.6535552,304.780327,43.8205108
424482 (2008 DG5),1.255429922,0.24258392,5.706801513,244.0301197,59.70447391,265.9704613
425755 (2011 CP4),0.911466172,0.870276115,9.442594214,148.0514376,159.8645558,68.37106224
428209 (2006 VC),1.941161199,0.492733001,12.26077526,87.57695646,19.2006255,57.29220355
429094 (2009 SG2),1.120951055,0.170126708,25.97761728,9.083649287,252.9668449,245.0999094
429584 (2011 EU29),2.499694941,0.699901859,2.575400722,177.1876873,251.2261537,186.7061576
430440 (2000 OH),2.421690311,0.591823151,18.68309608,283.7833071,355.4235996,151.0479178
430544 (2002 GM2),2.201402989,0.806455336,3.347281408,339.0572815,84.66697663,293.2002364
